,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,sqft_living15,sqft_lot15,month,year
16799,430000.0,3,1.75,1540,8100,1.0,0,0,4,7,940,600,1947,0,47.749,-122.351,1840,8100,3,2015
16800,315000.0,1,1.0,580,7200,1.0,0,0,3,6,580,0,2000,0,47.5249,-122.373,1360,7560,10,2014
16801,554000.0,3,2.0,1830,3500,1.5,0,0,5,7,1290,540,1909,0,47.573,-122.383,1530,4000,8,2014
16802,610000.0,3,2.5,2910,12283,2.0,0,2,3,10,2910,0,1993,0,47.4602,-122.152,2680,22499,7,2014
16803,380000.0,2,2.5,1230,987,2.0,0,0,3,7,1060,170,2011,0,47.6007,-122.305,1290,1328,5,2014
16804,485000.0,4,1.75,1260,3880,1.0,0,0,5,7,860,400,1918,0,47.687,-122.391,1000,3880,4,2015
16805,285000.0,3,2.5,1800,2516,2.0,0,0,3,7,1800,0,2001,0,47.5401,-122.293,1800,2562,9,2014
16806,695000.0,5,3.0,3290,14134,1.0,0,0,3,7,1870,1420,2004,0,47.6708,-122.14,1970,11470,9,2014
16807,1050000.0,4,2.75,3950,12840,2.0,0,0,5,8,3950,0,1960,0,47.5489,-122.219,2350,12507,8,2014
16808,262500.0,3,1.0,970,7854,1.0,0,0,4,7,970,0,1980,0,47.4899,-122.185,1480,7800,1,2015
16809,505000.0,2,1.0,1070,8130,1.0,0,0,3,7,1070,0,1942,0,47.697,-122.37,1360,7653,3,2015
16810,782000.0,4,3.5,5270,53428,2.0,0,0,3,10,3440,1830,2004,0,47.4358,-122.085,2340,30904,7,2014
16811,186000.0,3,2.0,1340,4320,1.0,0,0,3,5,920,420,1912,1993,47.299,-122.228,980,6480,6,2014
16812,589000.0,2,2.0,1850,4667,1.0,0,0,3,8,1850,0,2010,0,47.7101,-122.014,1860,6008,5,2015
16813,216650.0,3,3.5,1540,1427,2.0,0,0,3,7,1360,180,2007,0,47.542,-122.322,1220,4000,10,2014
16814,250000.0,4,1.75,1510,5500,1.5,0,0,3,7,1510,0,1920,0,47.535,-122.359,1320,6431,10,2014
16815,765000.0,3,1.75,2190,6450,1.0,0,0,3,8,1480,710,1957,0,47.5284,-122.391,2190,6450,4,2015
16816,648000.0,5,2.5,2210,10772,1.0,0,2,3,9,1430,780,1964,0,47.7383,-122.288,2720,9858,2,2015
16817,540400.0,4,1.75,1680,6758,1.0,0,0,3,8,1680,0,1974,0,47.641,-122.113,1910,7000,2,2015
16818,541500.0,3,1.75,2320,55847,1.0,0,2,4,8,2320,0,1960,0,47.3121,-122.253,2400,26112,4,2015
16819,310000.0,3,2.25,1590,3056,2.0,0,0,3,7,1590,0,2001,0,47.5432,-122.293,1540,2890,10,2014
16820,463000.0,3,2.5,2190,17108,2.0,0,0,3,8,2190,0,1991,0,47.7321,-121.964,2400,14040,9,2014
16821,702000.0,3,2.5,2190,8528,1.0,0,0,3,8,1760,430,1991,0,47.6943,-122.209,2060,9811,5,2015
16822,1100000.0,4,4.0,3770,8899,2.0,0,0,3,10,2940,830,2006,0,47.6476,-122.079,3300,8308,9,2014
16823,490000.0,2,1.0,880,6380,1.0,0,0,3,7,880,0,1938,1994,47.6924,-122.322,1340,6380,5,2014
16824,698000.0,3,1.75,1220,7447,1.0,0,0,4,7,1220,0,1964,0,47.6886,-122.211,1340,7200,4,2015
16825,460000.0,4,1.75,1720,3050,1.5,0,0,5,7,1040,680,1929,0,47.5654,-122.384,1570,6100,11,2014
16826,660000.0,4,1.5,1960,4500,1.5,0,2,3,7,1960,0,1922,0,47.6797,-122.359,1960,4500,12,2014
16827,270000.0,3,1.75,1390,10905,1.0,0,0,3,6,860,530,1957,0,47.5517,-122.36,1390,10839,5,2014
16828,720000.0,4,2.5,3420,17038,2.0,0,0,3,9,3420,0,2007,0,47.718,-122.241,2520,14190,8,2014
16829,689000.0,2,1.75,2330,10143,1.0,0,2,4,7,1220,1110,1953,0,47.4899,-122.359,2560,9750,9,2014
16830,267500.0,5,3.5,2390,6600,2.0,0,0,5,7,2390,0,1977,0,47.3737,-122.115,1140,6600,8,2014
16831,750000.0,4,1.75,2520,21834,1.0,1,4,3,8,1420,1100,1960,0,47.4996,-122.378,1700,8100,7,2014
16832,229900.0,3,1.0,1010,8848,1.0,0,0,4,7,1010,0,1968,0,47.2742,-122.299,1380,10650,7,2014
16833,419950.0,2,1.75,1350,4003,1.0,0,0,3,8,1350,0,2004,0,47.7176,-122.033,1350,4479,5,2015
16834,275000.0,4,2.25,2670,10050,1.0,0,0,4,8,1420,1250,1962,0,47.3792,-122.28,2190,10050,7,2014
16835,320000.0,3,2.0,1250,8636,1.0,0,0,5,7,1250,0,1968,0,47.5066,-122.159,1620,7653,1,2015
16836,940000.0,4,2.75,2080,4000,1.5,0,0,3,8,2080,0,1912,2000,47.6737,-122.358,1730,5000,5,2014
16837,375000.0,3,2.5,1330,816,3.0,0,0,3,8,1330,0,2004,0,47.6836,-122.387,1330,1113,7,2014
16838,522000.0,4,2.25,1800,8623,1.0,0,0,4,8,1360,440,1980,0,47.692,-122.184,2370,8623,5,2014
16839,450000.0,2,2.0,1730,4248,2.0,0,0,3,7,1730,0,1905,0,47.5933,-122.308,1380,4000,5,2015
16840,925000.0,3,2.5,2440,7419,1.0,0,0,3,7,1520,920,1961,0,47.6857,-122.334,2440,4880,2,2015
16841,180000.0,3,1.0,780,3540,1.0,0,0,2,6,780,0,1920,0,47.565,-122.291,1260,3540,12,2014
16842,315000.0,1,1.0,700,3876,1.0,0,0,3,6,700,0,1910,0,47.6886,-122.352,1150,3952,11,2014
16843,517500.0,3,2.5,1810,4332,2.0,0,0,3,8,1810,0,1992,0,47.5776,-121.996,1740,4332,11,2014
16844,352500.0,2,2.5,980,1010,3.0,0,0,3,8,980,0,2008,0,47.6844,-122.387,980,1023,1,2015
16845,650000.0,5,2.75,2580,7865,1.0,0,0,4,8,1480,1100,1964,0,47.6208,-122.139,2140,8400,4,2015
16846,360000.0,6,2.75,2850,15240,1.0,0,0,3,7,1850,1000,1962,0,47.5288,-122.345,2090,7620,2,2015
16847,725000.0,6,3.0,3110,5000,1.5,0,0,5,7,1810,1300,1921,0,47.6631,-122.348,1600,4000,6,2014
16848,206000.0,3,1.0,1320,7000,1.0,0,0,4,7,1320,0,1967,0,47.2787,-122.205,1260,7455,6,2014
16849,630500.0,3,1.0,1180,3600,1.5,0,0,3,7,1180,0,1926,0,47.6337,-122.28,1900,3600,10,2014
16850,407500.0,2,1.0,770,6017,1.0,0,0,3,7,770,0,1950,0,47.7223,-122.321,1670,7500,4,2015
16851,898888.0,3,2.5,2080,3729,2.0,0,0,3,9,2080,0,1996,0,47.6731,-122.199,2080,4000,5,2015
16852,449950.0,3,2.5,2170,4912,2.0,0,0,3,7,2170,0,2003,0,47.7767,-122.239,2010,4395,6,2014
16853,860000.0,4,3.5,3950,9600,2.0,0,0,3,10,3950,0,1998,0,47.5945,-121.981,3110,10213,4,2015
16854,680000.0,4,2.5,2440,6581,2.0,0,0,3,8,2440,0,2014,0,47.7321,-122.334,1480,7432,3,2015
16855,372000.0,3,2.5,2430,5000,2.0,0,0,3,8,2430,0,2001,0,47.3786,-122.127,2910,5620,10,2014
16856,895000.0,5,2.5,2550,20875,1.0,0,0,4,9,1610,940,1953,0,47.6336,-122.192,2510,21673,6,2014
16857,303000.0,3,2.5,1850,4957,2.0,0,0,3,8,1850,0,1999,0,47.3311,-122.17,2400,6367,4,2015
16858,305500.0,4,2.5,1850,7199,2.0,0,0,4,7,1850,0,1989,0,47.4031,-122.172,1940,7432,9,2014
16859,244000.0,3,2.5,1470,9337,2.0,0,0,3,7,1470,0,1991,0,47.7651,-122.323,1360,8684,11,2014
16860,489500.0,3,1.75,2090,65558,1.0,0,0,3,8,1330,760,1977,0,47.7621,-122.127,2450,47178,1,2015
16861,543000.0,3,1.5,1710,8364,2.0,0,2,3,7,1710,0,1944,0,47.5175,-122.393,2430,9040,4,2015
16862,315000.0,4,2.75,1580,3770,1.0,0,0,3,7,1080,500,2002,0,47.7368,-121.968,1740,3800,12,2014
16863,940000.0,4,2.75,2080,4000,1.5,0,0,3,8,2080,0,1912,2000,47.6737,-122.358,1730,5000,5,2014
16864,1500000.0,4,3.25,3470,5222,2.0,0,0,3,10,2830,640,2005,0,47.6845,-122.209,3090,6758,4,2015
16865,550000.0,4,1.0,1440,3600,1.5,0,0,4,7,1440,0,1924,0,47.5694,-122.385,1010,5175,7,2014
16866,2730000.0,4,4.25,6410,43838,2.5,0,2,4,12,5610,800,1906,0,47.5703,-122.28,2270,6630,12,2014
16867,515000.0,3,2.25,1920,11500,1.0,0,0,3,8,1920,0,1972,2000,47.5498,-122.188,2260,8866,8,2014
16868,300000.0,3,2.5,2240,3691,2.0,0,0,3,7,2240,0,2003,0,47.3364,-122.169,2619,3691,11,2014
16869,318000.0,4,2.25,2180,7000,1.0,0,0,3,8,1680,500,1969,0,47.4651,-122.192,2000,8000,11,2014
16870,474900.0,3,1.0,1630,8308,1.5,0,0,3,7,1630,0,1948,0,47.5075,-122.378,1170,8308,8,2014
16871,1240000.0,4,3.5,4700,10183,1.0,0,2,3,11,2660,2040,2002,0,47.6728,-122.189,3770,9000,11,2014
16872,319000.0,4,2.5,2020,5100,2.0,0,0,3,7,2020,0,2010,0,47.2822,-122.357,2300,5685,1,2015
16873,240000.0,3,1.0,1230,2353,1.5,0,0,4,6,1230,0,1925,0,47.5177,-122.354,1280,1572,5,2015
16874,720000.0,4,2.25,2530,5200,1.0,0,1,4,8,1530,1000,1957,0,47.6985,-122.382,2240,5200,9,2014
16875,580000.0,4,2.5,2110,11680,1.0,0,0,4,7,1420,690,1977,0,47.6964,-122.118,1890,9600,2,2015
16876,277500.0,4,2.25,1660,7184,1.0,0,0,3,7,1110,550,1963,0,47.4678,-122.294,1640,7200,11,2014
16877,229000.0,4,1.0,1320,5000,1.5,0,0,3,7,1320,0,1928,0,47.5457,-122.363,1640,5164,4,2015
16878,690000.0,4,2.5,2700,8810,2.0,0,0,3,9,2700,0,2004,0,47.7041,-122.116,2730,5100,5,2014
16879,580000.0,3,2.25,1480,1026,3.0,0,0,3,8,1480,0,2014,0,47.6536,-122.354,1570,1283,8,2014
16880,835000.0,5,2.75,2460,7830,1.0,0,0,5,9,1490,970,1955,0,47.6938,-122.31,2050,7830,9,2014
16881,240000.0,3,1.75,1590,7931,1.0,0,0,3,7,1190,400,1979,0,47.3628,-122.05,1680,7931,12,2014
16882,2880000.0,4,2.5,5760,32033,2.0,0,4,4,12,4390,1370,1994,0,47.7288,-122.37,3420,28475,7,2014
16883,560000.0,3,1.75,1930,6000,1.0,0,0,3,8,1130,800,1956,0,47.6516,-122.375,1870,6000,5,2015
16884,475000.0,3,3.25,1380,1121,3.0,0,0,3,8,1380,0,2008,0,47.6617,-122.349,1310,1405,7,2014
16885,827500.0,5,4.25,3920,5823,2.0,0,0,3,9,3000,920,2000,0,47.5492,-122.008,3000,5297,3,2015
16886,493000.0,4,2.5,2070,4270,2.0,0,0,3,8,2070,0,2010,0,47.773,-122.265,2070,4610,4,2015
16887,515000.0,2,2.5,1330,1249,3.0,0,0,3,8,1330,0,2004,0,47.6668,-122.285,1430,1328,3,2015
16888,522000.0,4,2.5,2835,6598,2.0,0,0,3,8,2835,0,2002,0,47.3878,-122.034,2770,6969,9,2014
16889,305000.0,3,2.5,2100,6825,2.0,0,0,3,8,2100,0,1994,0,47.4314,-122.189,2180,7614,11,2014
16890,674250.0,4,2.5,2780,35000,1.0,0,0,4,9,2780,0,1985,0,47.7386,-122.091,2740,35072,11,2014
16891,357000.0,4,2.5,1980,9757,2.0,0,0,5,7,1980,0,1995,0,47.3675,-122.019,1610,6147,1,2015
16892,637000.0,4,2.75,2900,5803,2.0,0,0,3,9,2900,0,2007,0,47.7368,-122.232,2900,6212,3,2015
16893,465000.0,5,2.5,2550,6405,2.0,0,0,3,7,2550,0,2008,0,47.5191,-121.869,2190,5900,12,2014
16894,1100000.0,4,3.5,2210,7597,1.0,0,0,4,9,1550,660,1977,2006,47.5816,-122.197,2370,8811,7,2014
16895,368000.0,3,2.5,2080,4307,2.0,0,0,3,7,2080,0,2004,0,47.53,-121.848,2080,4947,9,2014
16896,479000.0,3,1.0,1340,13750,1.0,0,0,4,7,1340,0,1955,0,47.5771,-122.151,1430,11400,7,2014
16897,320000.0,3,1.75,2300,12000,1.0,0,0,3,8,1770,530,1942,0,47.7599,-122.343,2030,6000,7,2014
16898,870000.0,3,2.5,3210,8630,2.0,0,0,4,10,2530,680,1990,0,47.6939,-122.189,2630,8630,8,2014
16899,269000.0,3,2.25,1950,8661,1.0,0,0,4,8,1950,0,1966,0,47.3127,-122.362,1950,8800,12,2014
16900,1160000.0,4,3.5,4270,12305,2.0,0,2,3,10,4270,0,1994,0,47.5489,-122.118,4190,13137,11,2014
16901,320000.0,4,3.0,1820,3120,1.0,0,0,3,7,1000,820,1997,0,47.5468,-122.274,1600,5001,10,2014
16902,608000.0,4,2.5,2410,7140,2.0,0,0,3,8,2410,0,1993,0,47.6329,-122.021,2350,7140,9,2014
16903,470000.0,3,2.5,2000,8424,1.0,0,0,4,7,1300,700,1968,0,47.7089,-122.201,2110,8400,9,2014
16904,497950.0,4,2.5,1950,3000,2.0,0,0,3,7,1550,400,1998,0,47.565,-122.281,1540,4300,11,2014
16905,1220000.0,4,2.0,3090,8125,2.5,0,0,5,8,3090,0,1918,0,47.6851,-122.395,1560,6250,9,2014
16906,505000.0,3,2.5,1995,1483,3.0,0,0,3,8,1760,235,2005,0,47.6025,-122.31,1520,1173,10,2014
16907,251000.0,3,1.0,840,4495,1.0,0,0,3,6,840,0,1921,0,47.496,-122.349,1260,7434,4,2015
16908,387000.0,3,1.5,1340,6500,1.0,0,0,3,7,1340,0,1972,0,47.7168,-122.192,1620,7107,10,2014
16909,580000.0,5,2.0,2290,7125,1.0,0,0,3,7,1190,1100,1964,0,47.634,-122.119,1460,7920,5,2014
16910,292000.0,4,2.75,2910,7712,1.0,0,0,3,7,1600,1310,1998,0,47.2842,-122.198,2220,6649,11,2014
16911,309500.0,3,1.5,1340,13560,1.0,0,0,3,7,1340,0,1968,0,47.741,-122.234,1540,15000,8,2014
16912,452000.0,4,2.5,2716,7850,2.0,0,0,3,9,2716,0,2014,0,47.352,-122.197,2580,14448,11,2014
16913,575000.0,5,2.5,2990,7500,1.0,0,2,3,9,1800,1190,1972,0,47.7707,-122.369,2800,9860,7,2014
16914,162500.0,3,1.5,1390,7417,1.0,0,0,3,7,1390,0,1967,0,47.3369,-122.275,1390,7665,1,2015
16915,336000.0,3,3.0,1790,13350,1.0,0,0,3,7,1190,600,1988,0,47.4958,-122.262,1740,10624,2,2015
16916,960000.0,4,2.5,3180,10105,2.0,0,0,4,9,3180,0,1986,0,47.5328,-122.226,2670,10355,2,2015
16917,350000.0,4,2.5,1660,2500,2.0,0,0,3,7,1660,0,2007,0,47.5437,-122.283,1030,5000,4,2015
16918,375000.0,3,1.0,980,7296,1.0,0,0,3,7,980,0,1967,0,47.7292,-122.231,1280,7296,8,2014
16919,459900.0,3,1.75,2340,51836,1.5,0,0,3,8,1510,830,1978,0,47.4846,-122.035,2060,77536,8,2014
16920,580000.0,2,1.5,1220,5000,1.0,0,2,4,7,1220,0,1938,0,47.6624,-122.348,2090,3850,3,2015
16921,985000.0,5,4.25,4650,108464,2.0,0,0,3,10,3260,1390,1999,0,47.5669,-121.956,2810,155509,3,2015
16922,2000000.0,4,3.0,4260,18000,2.0,0,2,3,11,4260,0,2000,0,47.5355,-122.24,3540,17015,5,2014
16923,462000.0,3,2.75,1890,2614,2.0,0,0,4,9,1890,0,1979,0,47.6102,-122.114,1800,2769,11,2014
16924,510500.0,3,1.0,1270,8000,1.0,0,0,4,7,1270,0,1957,0,47.5874,-122.136,1470,8000,8,2014
16925,453000.0,3,1.75,1600,7232,1.0,0,0,3,8,1600,0,1966,0,47.6293,-122.121,1970,8120,3,2015
16926,350000.0,4,2.5,2260,7500,1.0,0,0,3,8,1460,800,1965,0,47.4645,-122.196,2260,7500,1,2015
16927,542000.0,3,2.5,1990,15985,1.0,0,0,3,8,1540,450,1964,0,47.6205,-122.141,2470,10125,9,2014
16928,465000.0,3,1.75,1480,6360,1.0,0,0,3,7,1480,0,1954,0,47.7311,-122.353,1480,6360,12,2014
16929,366000.0,3,2.0,1350,10200,1.0,0,0,3,7,1350,0,1977,0,47.6159,-122.05,1820,9600,8,2014
16930,190500.0,3,2.0,1390,10155,1.0,0,0,3,7,1130,260,1980,0,47.2575,-122.305,1790,10155,8,2014
16931,540000.0,5,2.5,3100,10189,2.0,0,0,3,8,3100,0,2002,0,47.738,-121.965,2840,10189,8,2014
16932,553000.0,3,1.0,1380,6250,1.0,0,0,4,7,1380,0,1918,0,47.5514,-122.385,2270,6250,4,2015
16933,435000.0,4,2.0,2630,9663,1.0,0,1,4,8,1330,1300,1956,0,47.4841,-122.19,1900,8894,11,2014
16934,425590.0,3,2.75,1940,3088,2.0,0,3,3,8,1770,170,2008,0,47.5185,-121.878,1410,2335,2,2015
16935,327000.0,3,1.5,1510,344124,1.0,0,2,4,7,1510,0,1964,0,47.2156,-122.029,1750,169884,7,2014
16936,874000.0,4,2.75,2860,6867,1.0,0,1,5,7,1560,1300,1946,0,47.6723,-122.263,2290,5350,12,2014
16937,397990.0,3,1.0,1180,11862,1.0,0,0,4,7,1180,0,1948,0,47.7153,-122.363,1540,8100,6,2014
16938,365000.0,3,2.5,2200,7350,1.0,0,0,5,8,1570,630,1988,0,47.4395,-122.161,2350,7557,5,2014
16939,481000.0,4,2.5,2480,9869,1.0,0,0,4,8,1240,1240,1963,0,47.7612,-122.229,2230,10310,3,2015
16940,687015.0,3,1.75,1470,873,3.0,0,0,3,10,1470,0,2009,0,47.6256,-122.362,1410,967,4,2015
16941,840000.0,4,3.5,2840,40139,1.0,0,4,4,10,2840,0,1986,0,47.401,-122.026,3180,36852,9,2014
16942,215000.0,4,2.5,2130,4496,2.0,0,0,3,7,2130,0,2004,0,47.3041,-122.28,3220,5400,1,2015
16943,485000.0,3,2.0,1590,11222,1.0,0,0,4,7,1590,0,1948,0,47.7762,-122.367,2160,16300,5,2015
16944,395000.0,2,2.25,1620,1841,2.0,0,0,3,8,1540,80,2004,0,47.5483,-122.004,1530,1831,9,2014
16945,574950.0,5,3.25,3160,10000,2.0,0,0,4,8,3160,0,1980,0,47.52,-122.047,2130,10000,6,2014
16946,278000.0,3,1.5,1900,9994,1.0,0,0,3,7,1120,780,1960,0,47.4729,-122.301,1900,9994,4,2015
16947,1920000.0,5,5.75,7730,230868,2.0,0,0,3,12,6660,1070,2004,0,47.7615,-122.084,2660,39292,1,2015
16948,260000.0,2,1.0,570,81893,1.0,0,1,3,6,570,0,1936,0,47.4433,-122.444,2040,115434,8,2014
16949,605000.0,2,1.0,1550,3200,1.5,0,0,3,8,1550,0,1927,0,47.6368,-122.306,1800,3937,10,2014
16950,310000.0,2,1.5,1010,10005,2.0,0,0,3,7,1010,0,1981,0,47.5118,-122.189,1210,7794,11,2014
16951,295000.0,3,1.5,1670,10800,1.0,0,0,4,8,1670,0,1956,0,47.2004,-122.003,1670,9169,1,2015
16952,604950.0,3,2.5,2110,5608,1.0,0,0,3,8,1340,770,2013,0,47.6743,-122.184,2040,9363,8,2014
16953,560000.0,4,1.5,1790,3420,1.0,0,0,4,7,1020,770,1923,0,47.6489,-122.337,1680,3420,9,2014
16954,232500.0,3,1.5,1940,9887,1.0,0,0,4,7,1140,800,1969,0,47.3289,-122.327,1410,9936,7,2014
16955,580000.0,3,2.5,1620,1171,3.0,0,4,3,8,1470,150,2008,0,47.6681,-122.355,1620,1505,9,2014
16956,389000.0,3,1.0,1280,9630,1.0,0,0,3,7,1280,0,1968,0,47.7677,-122.163,1300,9453,4,2015
16957,735000.0,3,2.5,2820,8159,2.0,0,0,3,9,2820,0,2004,0,47.5527,-121.992,2910,5000,7,2014
16958,307635.0,3,2.5,1820,4200,2.0,0,0,3,8,1820,0,2014,0,47.3693,-122.017,2370,4200,8,2014
16959,445700.0,3,2.5,1270,1180,3.0,0,0,3,8,1270,0,2001,0,47.6697,-122.392,1320,1180,5,2014
16960,245000.0,3,1.75,1260,6908,1.0,0,0,3,7,1260,0,1994,0,47.385,-122.031,1810,7159,5,2014
16961,358000.0,3,2.5,2026,7611,2.0,0,0,3,8,2026,0,2010,0,47.3733,-122.162,2270,7611,5,2015
16962,339900.0,3,2.5,2420,7423,2.0,0,0,3,8,2420,0,1990,0,47.3199,-122.186,2260,7629,8,2014
16963,555000.0,3,1.75,1270,9170,1.0,0,0,3,7,1270,0,1969,0,47.6706,-122.151,1700,8500,4,2015
16964,211000.0,3,2.0,1060,7412,1.0,0,0,3,7,1060,0,1987,0,47.3897,-122.051,1080,7093,3,2015
16965,523000.0,4,2.5,2660,65340,2.0,0,0,3,8,2660,0,1988,0,47.4969,-122.06,2850,74052,12,2014
16966,880000.0,3,1.75,2070,5000,1.5,0,0,3,8,2070,0,1920,0,47.5828,-122.291,2630,5000,4,2015
16967,519990.0,4,3.25,1690,1321,2.0,0,0,3,8,1320,370,2014,0,47.678,-122.117,3080,4558,1,2015
16968,319900.0,4,2.75,2475,4276,2.0,0,0,3,7,2475,0,2014,0,47.345,-122.21,2475,4000,7,2014
16969,520000.0,3,2.5,2160,4297,2.0,0,0,3,9,2160,0,1999,0,47.5476,-122.012,2160,3968,10,2014
16970,640500.0,3,1.0,1070,4505,1.0,0,2,4,7,1070,0,1919,0,47.5305,-122.384,1380,4505,5,2015
16971,240000.0,2,1.0,720,6345,1.0,0,0,3,6,720,0,1943,0,47.5201,-122.35,720,6345,10,2014
16972,315000.0,3,2.25,1370,1533,3.0,0,0,3,8,1370,0,2009,0,47.7326,-122.343,1370,1125,12,2014
16973,527200.0,3,1.75,1460,4000,1.0,0,2,4,7,730,730,1929,0,47.5768,-122.307,1360,4000,2,2015
16974,282000.0,3,2.5,1610,6000,2.0,0,0,4,7,1610,0,1993,0,47.349,-122.036,1570,6000,8,2014
16975,751000.0,4,2.5,3110,6142,2.0,0,0,3,9,3110,0,2004,0,47.701,-122.111,3200,6826,5,2014
16976,494950.0,2,1.75,2220,33000,1.0,0,0,4,8,2220,0,1970,0,47.7403,-122.129,2220,33000,10,2014
16977,370000.0,3,1.0,1440,8287,1.5,0,0,4,7,1440,0,1928,0,47.7438,-122.315,1330,8285,8,2014
16978,256000.0,3,1.0,1290,4720,1.0,0,0,3,6,790,500,1948,0,47.5186,-122.358,1110,4720,2,2015
16979,375000.0,2,1.0,940,9839,1.0,0,0,3,6,940,0,1910,0,47.5379,-122.386,1330,8740,6,2014
16980,681000.0,3,1.0,1700,6356,1.5,0,0,3,7,1700,0,1907,0,47.5677,-122.281,2080,6000,5,2014
16981,259950.0,2,1.0,790,8100,1.0,0,0,3,6,790,0,1947,0,47.7159,-122.305,1420,8100,9,2014
16982,295000.0,4,2.5,2030,5754,2.0,0,0,3,8,2030,0,2001,0,47.3542,-122.137,2030,5784,4,2015
16983,485000.0,4,2.75,1830,8384,1.0,0,0,3,7,1320,510,1979,0,47.733,-122.22,2190,7695,4,2015
16984,437000.0,3,2.25,1980,8775,1.0,0,0,3,7,1290,690,1959,0,47.7753,-122.359,1550,9240,8,2014
16985,234000.0,3,2.0,1640,5280,1.5,0,0,5,6,1640,0,1910,0,47.3089,-122.213,1160,7875,6,2014
16986,288000.0,3,2.5,1150,887,3.0,0,0,3,7,1150,0,2007,0,47.7072,-122.356,1180,915,6,2014
16987,280000.0,4,2.0,2190,14439,1.0,0,0,4,7,1180,1010,1977,0,47.2702,-122.29,2160,14439,5,2014
16988,212000.0,2,1.0,770,7000,1.0,0,0,3,6,770,0,1921,0,47.5654,-121.89,1100,8777,10,2014
16989,268000.0,3,2.5,1550,8134,2.0,0,0,3,7,1550,0,1991,0,47.404,-122.191,1550,8134,3,2015
16990,425000.0,2,1.0,1250,5880,1.0,0,0,3,6,900,350,1948,0,47.6908,-122.391,1520,5020,3,2015
16991,739000.0,3,2.5,2310,7348,1.0,0,3,3,8,2310,0,2010,0,47.7116,-122.019,2310,7153,9,2014
16992,325000.0,3,1.0,1920,6862,1.0,0,2,3,7,1120,800,1952,0,47.5193,-122.274,2000,6900,5,2014
16993,335000.0,3,2.0,1570,7200,1.0,0,0,4,7,1570,0,1952,0,47.7501,-122.314,1410,7434,5,2014
16994,360000.0,4,2.5,2490,4751,2.0,0,0,3,7,2490,0,2001,0,47.4813,-122.188,2510,5233,12,2014
16995,489000.0,2,1.75,1810,4220,2.0,0,0,3,8,1810,0,2004,0,47.7177,-122.034,1350,4479,8,2014
16996,950000.0,3,2.5,2700,6947,2.0,0,3,3,9,2700,0,2013,0,47.5172,-122.208,2500,6947,8,2014
16997,939000.0,4,3.5,3640,6049,2.0,0,0,3,9,3640,0,2014,0,47.7049,-122.125,3590,6104,12,2014
16998,541900.0,3,2.5,1880,3054,2.0,0,0,3,8,1880,0,1988,0,47.6091,-122.147,1840,3815,4,2015
16999,1800000.0,4,2.5,3320,8325,2.5,0,0,5,10,3320,0,1905,0,47.6263,-122.314,3680,6050,7,2014
17000,429800.0,3,2.0,1970,7000,1.0,0,0,3,8,1970,0,1986,0,47.3744,-122.043,1970,7365,2,2015
17001,532000.0,3,1.0,1820,5750,1.0,0,0,3,7,1120,700,1918,0,47.5773,-122.383,1500,5750,4,2015
17002,900000.0,2,1.0,1240,5500,1.0,0,0,3,7,1240,0,1954,0,47.6461,-122.317,2080,4400,11,2014
17003,325000.0,3,2.75,2200,7000,1.0,0,0,4,7,1280,920,1977,0,47.4574,-122.169,1670,7000,6,2014
17004,750000.0,3,1.75,1590,8285,1.0,0,0,4,8,1590,0,1956,0,47.5855,-122.194,1970,8970,9,2014
17005,374950.0,4,2.5,1980,12062,2.0,0,0,3,8,1980,0,1992,0,47.4038,-122.167,2300,7902,3,2015
17006,142500.0,1,1.0,690,6825,1.0,0,0,4,5,690,0,1917,0,47.3109,-122.225,1330,5381,4,2015
17007,560000.0,3,1.75,1930,6000,1.0,0,0,3,8,1130,800,1956,0,47.6516,-122.375,1870,6000,5,2015
17008,1090000.0,5,3.75,4170,8142,2.0,0,2,3,10,4170,0,2006,0,47.5354,-122.181,3030,7980,3,2015
17009,1250000.0,3,2.5,2070,4944,2.0,0,0,3,9,2070,0,1930,0,47.6256,-122.284,3300,6179,12,2014
17010,228000.0,3,1.0,1190,9199,1.0,0,0,3,7,1190,0,1955,0,47.4258,-122.322,1190,9364,9,2014
17011,310000.0,1,1.0,570,6000,1.0,0,0,2,5,570,0,1918,0,47.5517,-122.385,1530,6000,9,2014
17012,330000.0,3,2.5,1450,5008,1.0,0,0,3,7,840,610,2007,0,47.5435,-122.357,2120,5019,5,2014
17013,258500.0,3,2.5,1800,9000,2.0,0,0,3,7,1800,0,1983,0,47.3186,-122.331,1670,8486,12,2014
17014,153000.0,2,1.0,710,9000,1.0,0,0,5,6,710,0,1943,0,47.4811,-122.339,1230,9000,2,2015
17015,465000.0,4,2.5,2820,39413,2.0,0,0,4,9,2820,0,1989,0,47.3064,-122.1,2910,39413,12,2014
17016,395000.0,4,3.0,2500,6278,2.0,0,0,3,9,2500,0,2002,0,47.3325,-122.168,2700,7200,11,2014
17017,404600.0,3,1.0,1570,7727,1.0,0,2,4,8,1270,300,1958,0,47.4821,-122.192,2440,7727,1,2015
17018,1060000.0,6,2.75,2980,20000,1.0,0,4,3,8,2130,850,1965,0,47.7599,-122.375,2730,20000,5,2015
17019,525000.0,3,1.75,1600,9579,1.0,0,0,3,8,1180,420,1977,0,47.7662,-122.159,1750,9829,4,2015
