,price
16430,270000.0
16431,295000.0
16432,989990.0
16433,355000.0
16434,315000.0
16435,469950.0
16436,300000.0
16437,325000.0
16438,115000.0
16439,455000.0
16440,445000.0
16441,1550000.0
16442,280000.0
16443,334999.0
16444,915000.0
16445,590000.0
16446,466000.0
16447,256500.0
16448,535000.0
16449,785950.0
16450,239000.0
16451,209000.0
16452,415000.0
16453,799000.0
16454,411100.0
16455,600000.0
16456,300000.0
16457,327000.0
16458,466000.0
16459,580000.0
16460,270000.0
16461,730000.0
16462,257500.0
16463,344900.0
16464,510000.0
16465,423800.0
16466,265500.0
16467,515000.0
16468,810000.0
16469,991700.0
16470,299950.0
16471,950000.0
16472,809950.0
16473,275000.0
16474,264000.0
16475,1560000.0
16476,764000.0
16477,396900.0
16478,422250.0
16479,387500.0
16480,520000.0
16481,549000.0
16482,410000.0
16483,482975.0
16484,610000.0
16485,230000.0
16486,195000.0
16487,2250000.0
16488,1150000.0
16489,649000.0
16490,659500.0
16491,382000.0
16492,299950.0
16493,571000.0
16494,137000.0
16495,685000.0
16496,480000.0
16497,608000.0
16498,691000.0
16499,331000.0
16500,902000.0
16501,735000.0
16502,360000.0
16503,378000.0
16504,332220.0
16505,383000.0
16506,772000.0
16507,385000.0
16508,184000.0
16509,850000.0
16510,699000.0
16511,260000.0
16512,358000.0
16513,225000.0
16514,855000.0
16515,472000.0
16516,415000.0
16517,990400.0
16518,344500.0
16519,275000.0
16520,383000.0
16521,550000.0
16522,360000.0
16523,999000.0
16524,455000.0
16525,315000.0
16526,850000.0
16527,417000.0
16528,652450.0
16529,440000.0
16530,438924.0
16531,275000.0
16532,606000.0
16533,153503.0
16534,462000.0
16535,339000.0
16536,780000.0
16537,420000.0
16538,535000.0
16539,375000.0
16540,619000.0
16541,375000.0
16542,362000.0
16543,575000.0
16544,391000.0
16545,705000.0
16546,500000.0
16547,998000.0
16548,1240000.0
16549,604000.0
16550,555000.0
16551,1100000.0
16552,349950.0
16553,545000.0
16554,612500.0
16555,720000.0
16556,775000.0
16557,250000.0
16558,2230000.0
16559,500000.0
16560,349950.0
16561,852500.0
16562,895000.0
16563,1210000.0
16564,525000.0
16565,702000.0
16566,950000.0
16567,482500.0
16568,491500.0
16569,575000.0
16570,279950.0
16571,635000.0
16572,655000.0
16573,793000.0
16574,575000.0
16575,215000.0
16576,495000.0
16577,254000.0
16578,299000.0
16579,250000.0
16580,320900.0
16581,465000.0
16582,289950.0
16583,199000.0
16584,650000.0
16585,190000.0
16586,155000.0
16587,750000.0
16588,699000.0
16589,548500.0
16590,635000.0
16591,738000.0
16592,425000.0
16593,850000.0
16594,315000.0
16595,600000.0
16596,480000.0
16597,285000.0
16598,258000.0
16599,432000.0
16600,890776.0
16601,370037.0
16602,394000.0
16603,870000.0
16604,310000.0
16605,1450000.0
16606,198400.0
16607,265000.0
16608,268000.0
16609,571500.0
16610,395000.0
16611,330000.0
16612,449000.0
16613,380000.0
16614,895000.0
16615,257000.0
16616,329950.0
16617,715000.0
16618,380000.0
16619,911100.0
16620,543000.0
16621,310000.0
16622,1000000.0
16623,1270000.0
16624,385000.0
16625,217000.0
16626,635000.0
16627,468000.0
16628,435000.0
16629,725000.0
16630,430000.0
16631,695000.0
16632,425000.0
16633,690000.0
16634,254500.0
16635,342000.0
16636,846000.0
16637,499900.0
16638,300000.0
16639,192500.0
16640,317950.0
16641,765000.0
16642,1170000.0
16643,350000.0
16644,645000.0
16645,282000.0
16646,220000.0
16647,490000.0
16648,2250000.0
16649,387000.0
16650,1250000.0
16651,475000.0
16652,575000.0
16653,672600.0
16654,720000.0
16655,590000.0
16656,234000.0
16657,666500.0
16658,650000.0
16659,661500.0
16660,870000.0
16661,780000.0
16662,490000.0
16663,550000.0
16664,1200000.0
16665,474950.0
16666,328000.0
16667,563000.0
16668,1470000.0
16669,379000.0
16670,1600000.0
16671,165000.0
16672,160000.0
16673,328000.0
16674,299000.0
16675,490000.0
16676,700000.0
16677,343888.0
16678,680000.0
16679,215000.0
16680,557510.0
16681,857000.0
16682,326989.0
16683,550000.0
16684,856000.0
16685,232500.0
16686,850000.0
16687,380000.0
16688,770000.0
16689,420000.0
16690,400000.0
16691,1330000.0
16692,275000.0
16693,675000.0
16694,288250.0
16695,720000.0
16696,176000.0
16697,1040000.0
16698,498000.0
16699,375000.0
16700,455850.0
16701,359950.0
16702,252000.0
16703,125000.0
16704,530000.0
16705,574000.0
16706,150000.0
16707,364000.0
16708,300000.0
16709,695000.0
16710,186375.0
16711,729950.0
16712,240000.0
16713,350000.0
16714,715000.0
16715,325000.0
16716,508000.0
16717,1400000.0
16718,531000.0
16719,336000.0
16720,378000.0
16721,569000.0
16722,455000.0
16723,405000.0
16724,313000.0
16725,700000.0
16726,340000.0
16727,792000.0
16728,895000.0
16729,825000.0
16730,505500.0
16731,353000.0
16732,1140000.0
16733,310000.0
16734,775000.0
16735,418200.0
16736,445000.0
16737,340000.0
16738,220000.0
16739,472500.0
16740,1090000.0
16741,365070.0
16742,300000.0
16743,314500.0
16744,430000.0
16745,548500.0
16746,651000.0
16747,450000.0
16748,350000.0
16749,277000.0
16750,599000.0
16751,465000.0
16752,355000.0
16753,350000.0
16754,436472.0
16755,689000.0
16756,2400000.0
16757,385000.0
16758,500000.0
16759,310000.0
16760,512500.0
16761,425000.0
16762,775000.0
16763,276000.0
16764,331292.0
16765,858000.0
16766,208633.0
16767,365500.0
16768,535000.0
16769,292500.0
16770,485000.0
16771,871000.0
16772,409000.0
16773,475000.0
16774,450000.0
16775,920000.0
16776,458000.0
16777,235000.0
16778,978000.0
16779,341950.0
16780,670000.0
16781,559900.0
16782,392500.0
16783,245000.0
16784,299000.0
16785,342000.0
16786,750000.0
16787,285000.0
16788,729032.0
16789,217500.0
16790,1050000.0
16791,310000.0
16792,278000.0
16793,190000.0
16794,720000.0
16795,345000.0
16796,350000.0
16797,1430000.0
16798,338000.0
16799,303500.0
16800,830000.0
16801,185000.0
16802,311000.0
16803,700000.0
16804,300000.0
16805,299000.0
16806,199000.0
16807,2100000.0
16808,579000.0
16809,474950.0
16810,269000.0
16811,481000.0
16812,240000.0
16813,955000.0
16814,435000.0
16815,349950.0
16816,325000.0
16817,586000.0
16818,1900000.0
16819,379000.0
16820,315000.0
16821,484950.0
16822,350000.0
16823,245000.0
16824,485000.0
16825,475000.0
16826,445000.0
16827,565000.0
16828,422000.0
16829,710000.0
16830,375000.0
16831,303000.0
16832,490000.0
16833,275000.0
16834,799000.0
16835,210000.0
16836,850000.0
16837,350000.0
16838,352500.0
16839,352500.0
16840,550000.0
16841,535000.0
16842,375000.0
16843,225000.0
16844,775000.0
16845,190000.0
16846,760000.0
16847,450000.0
16848,450000.0
16849,225000.0
16850,338500.0
16851,369000.0
16852,935000.0
16853,380000.0
16854,380000.0
16855,645000.0
16856,260000.0
16857,1350000.0
16858,450000.0
16859,408474.0
16860,965000.0
16861,360000.0
16862,270000.0
16863,879000.0
16864,445838.0
16865,498000.0
16866,499922.0
16867,490000.0
16868,315000.0
16869,300000.0
16870,850000.0
16871,265000.0
16872,850000.0
16873,246500.0
16874,230950.0
16875,425000.0
16876,545000.0
16877,400000.0
16878,630500.0
16879,340000.0
16880,1220000.0
16881,207200.0
16882,185000.0
16883,387000.0
16884,420000.0
16885,850000.0
16886,589999.0
16887,436000.0
16888,405000.0
16889,613000.0
16890,440000.0
16891,1100000.0
16892,907000.0
16893,290000.0
16894,330000.0
16895,633000.0
16896,375000.0
16897,1200000.0
16898,179950.0
16899,699000.0
16900,190000.0
16901,616000.0
16902,365000.0
16903,750000.0
16904,350000.0
16905,925000.0
16906,410000.0
16907,805000.0
16908,380500.0
16909,515000.0
16910,985000.0
16911,350000.0
16912,250000.0
16913,334950.0
16914,240000.0
16915,168000.0
16916,1050000.0
16917,449000.0
16918,199950.0
16919,590000.0
16920,515000.0
16921,390000.0
16922,849000.0
16923,675750.0
16924,367000.0
16925,220000.0
16926,355000.0
16927,3200000.0
16928,425000.0
16929,597326.0
16930,449500.0
16931,410000.0
16932,230000.0
16933,190000.0
16934,582000.0
16935,335000.0
16936,191950.0
16937,335000.0
16938,1800000.0
16939,580000.0
16940,250000.0
16941,718500.0
16942,560000.0
16943,215000.0
16944,549900.0
16945,962000.0
16946,620000.0
16947,813000.0
16948,380500.0
16949,386380.0
16950,1050000.0
16951,245000.0
16952,994000.0
16953,510000.0
16954,456000.0
16955,649950.0
16956,362000.0
16957,2920000.0
16958,605000.0
16959,495000.0
16960,370000.0
16961,432000.0
16962,560000.0
16963,345000.0
16964,699950.0
16965,490000.0
16966,574000.0
16967,810000.0
16968,200000.0
16969,495000.0
16970,395000.0
16971,460000.0
16972,320000.0
16973,680000.0
16974,825000.0
16975,195000.0
16976,795000.0
16977,591000.0
16978,525000.0
16979,237000.0
16980,350000.0
16981,1560000.0
16982,448000.0
16983,1160000.0
16984,1300000.0
16985,400000.0
16986,1230000.0
16987,906000.0
16988,900000.0
16989,329950.0
16990,1050000.0
16991,390000.0
16992,560000.0
16993,450000.0
16994,749950.0
16995,375000.0
16996,335000.0
16997,242000.0
16998,569950.0
16999,1260000.0
17000,450000.0
17001,215000.0
17002,570000.0
17003,361500.0
17004,242000.0
17005,230000.0
17006,415000.0
17007,550000.0
17008,450000.0
17009,449950.0
17010,669000.0
17011,339000.0
17012,1810000.0
17013,524950.0
17014,415000.0
17015,453500.0
17016,375000.0
17017,372000.0
17018,281000.0
17019,950000.0
17020,332544.0
17021,245000.0
17022,442000.0
17023,583500.0
17024,432900.0
17025,1190000.0
17026,511000.0
17027,725000.0
17028,440000.0
17029,1330000.0
17030,498000.0
17031,565000.0
17032,415000.0
17033,440000.0
17034,690000.0
17035,613000.0
17036,336000.0
17037,440000.0
17038,620000.0
17039,565000.0
17040,1080000.0
17041,485000.0
17042,276000.0
17043,199000.0
17044,645500.0
17045,191000.0
17046,755000.0
17047,775000.0
17048,340000.0
17049,619100.0
17050,272000.0
17051,370000.0
17052,310000.0
17053,380000.0
17054,725000.0
17055,129888.0
17056,333000.0
17057,641000.0
17058,505000.0
17059,655000.0
17060,818000.0
17061,329999.0
17062,720000.0
17063,427500.0
17064,695000.0
17065,234950.0
17066,110000.0
17067,440000.0
17068,204750.0
17069,490000.0
17070,300000.0
17071,485000.0
17072,760000.0
17073,420000.0
17074,387500.0
17075,322968.0
17076,345000.0
17077,410000.0
17078,697000.0
17079,480000.0
17080,605000.0
17081,2250000.0
17082,280000.0
17083,350000.0
17084,354000.0
17085,890000.0
17086,515000.0
17087,1260000.0
17088,185000.0
17089,354000.0
17090,264950.0
17091,400000.0
17092,540000.0
17093,215000.0
17094,225000.0
17095,513000.0
17096,603000.0
17097,1390000.0
17098,1640000.0
17099,290000.0
17100,710000.0
17101,397000.0
17102,1820000.0
17103,341000.0
17104,282000.0
17105,675000.0
17106,635000.0
17107,305000.0
17108,408000.0
17109,525300.0
17110,315500.0
17111,463800.0
17112,770000.0
17113,500000.0
17114,488000.0
17115,406500.0
17116,447000.0
17117,984000.0
17118,387990.0
17119,910000.0
17120,460000.0
17121,480000.0
17122,629000.0
17123,460458.0
17124,398950.0
17125,815000.0
17126,137000.0
17127,355000.0
17128,124500.0
17129,617000.0
17130,1650000.0
17131,322400.0
17132,450000.0
17133,650000.0
17134,315000.0
17135,487500.0
17136,220000.0
17137,247200.0
17138,254950.0
17139,500000.0
17140,577000.0
17141,195000.0
17142,725000.0
17143,567000.0
17144,775000.0
17145,295000.0
17146,525000.0
17147,240000.0
17148,490000.0
17149,399950.0
17150,730000.0
17151,716000.0
17152,735000.0
17153,308000.0
17154,365000.0
17155,530000.0
17156,259950.0
17157,242150.0
17158,570000.0
17159,390000.0
17160,343000.0
17161,635000.0
17162,439000.0
17163,239000.0
17164,630000.0
17165,235000.0
17166,620000.0
17167,805000.0
17168,975000.0
17169,279000.0
17170,325000.0
17171,861990.0
17172,500000.0
17173,911000.0
17174,265000.0
17175,490600.0
17176,432000.0
17177,1600000.0
17178,229900.0
17179,575000.0
17180,360000.0
17181,255500.0
17182,450000.0
17183,936000.0
17184,325000.0
17185,387500.0
17186,369950.0
17187,625000.0
17188,335500.0
17189,502775.0
17190,370000.0
17191,530000.0
17192,166000.0
17193,461000.0
17194,322500.0
17195,870000.0
17196,477000.0
17197,461000.0
17198,660000.0
17199,199950.0
17200,525000.0
17201,535000.0
17202,330000.0
17203,267000.0
17204,591500.0
17205,463000.0
17206,525000.0
17207,169000.0
17208,459000.0
17209,312000.0
17210,400950.0
17211,173000.0
17212,425000.0
17213,1020000.0
17214,1570000.0
17215,1050000.0
17216,352450.0
17217,495000.0
17218,485000.0
17219,201000.0
17220,695000.0
17221,621138.0
17222,590000.0
17223,430000.0
17224,299000.0
17225,2470000.0
17226,899000.0
17227,452000.0
17228,194250.0
17229,459500.0
17230,452000.0
17231,365000.0
17232,464950.0
17233,305000.0
17234,626000.0
17235,270000.0
17236,397500.0
17237,425000.0
17238,778000.0
17239,425000.0
17240,565000.0
17241,589000.0
17242,460000.0
17243,422500.0
17244,245000.0
17245,420000.0
17246,397450.0
17247,745000.0
17248,334950.0
17249,680000.0
17250,1400000.0
17251,470000.0
17252,725126.0
17253,385000.0
17254,660000.0
17255,399000.0
17256,335000.0
17257,605000.0
17258,601000.0
17259,1000000.0
17260,1070000.0
17261,810000.0
17262,674725.0
17263,720000.0
17264,295000.0
17265,950000.0
17266,915557.0
17267,295000.0
17268,300000.0
17269,555000.0
17270,1160000.0
17271,350000.0
17272,329999.0
17273,365000.0
17274,1270000.0
17275,675000.0
17276,396500.0
17277,347500.0
17278,170000.0
17279,530000.0
17280,305000.0
17281,699000.0
17282,410000.0
17283,220000.0
17284,278000.0
17285,817500.0
17286,678940.0
17287,415250.0
17288,680000.0
17289,460000.0
17290,315000.0
17291,272000.0
17292,315000.0
17293,750000.0
17294,405000.0
17295,2390000.0
17296,150000.0
17297,439500.0
17298,347500.0
17299,294000.0
17300,750000.0
17301,742500.0
17302,458000.0
17303,640000.0
17304,395000.0
17305,275000.0
17306,670000.0
17307,230000.0
17308,905000.0
17309,949950.0
17310,479950.0
17311,675000.0
17312,277500.0
17313,230000.0
17314,350000.0
17315,1580000.0
17316,864000.0
17317,260000.0
17318,320000.0
17319,395000.0
17320,500000.0
17321,514000.0
17322,367000.0
17323,424000.0
17324,470000.0
17325,250000.0
17326,671500.0
17327,800000.0
17328,235000.0
17329,199950.0
17330,473000.0
17331,1140000.0
17332,760000.0
17333,335900.0
17334,379000.0
17335,372000.0
17336,1190000.0
17337,465000.0
17338,264950.0
17339,259950.0
17340,205000.0
17341,223000.0
17342,330000.0
17343,1030000.0
17344,245500.0
17345,535000.0
17346,455000.0
17347,338000.0
17348,825000.0
17349,279000.0
17350,495000.0
17351,825000.0
17352,477500.0
17353,454000.0
17354,185000.0
17355,1350000.0
17356,245000.0
17357,244000.0
17358,1790000.0
17359,860000.0
17360,650000.0
17361,390000.0
17362,1000000.0
17363,389000.0
17364,369000.0
17365,475000.0
17366,550000.0
17367,380500.0
17368,488000.0
17369,390000.0
17370,696950.0
17371,393000.0
17372,738000.0
17373,492000.0
17374,440000.0
17375,440000.0
17376,472000.0
17377,1180000.0
17378,194250.0
17379,580000.0
17380,260000.0
17381,542000.0
17382,350000.0
17383,287000.0
17384,450000.0
17385,537500.0
17386,740000.0
17387,585000.0
17388,550000.0
17389,386000.0
17390,585000.0
17391,560000.0
17392,500000.0
17393,615000.0
17394,601000.0
17395,800000.0
17396,470000.0
17397,820000.0
17398,575000.0
17399,819995.0
17400,253905.0
17401,400000.0
17402,790000.0
17403,1250000.0
17404,299995.0
17405,408000.0
17406,530000.0
17407,242000.0
17408,247200.0
17409,725000.0
17410,224500.0
17411,440000.0
17412,512500.0
17413,670000.0
17414,565000.0
17415,562200.0
17416,385000.0
17417,400000.0
17418,760000.0
17419,570000.0
17420,650000.0
17421,224400.0
17422,280000.0
17423,800000.0
17424,382000.0
17425,578000.0
17426,333000.0
17427,252000.0
17428,330000.0
17429,676000.0
17430,499500.0
17431,190000.0
17432,1100000.0
17433,475000.0
17434,415000.0
17435,428000.0
17436,875000.0
17437,555000.0
17438,265000.0
17439,340000.0
17440,400000.0
17441,265000.0
17442,743700.0
17443,895900.0
17444,1150000.0
17445,554950.0
17446,469500.0
17447,206600.0
17448,450000.0
17449,695000.0
17450,172000.0
17451,590000.0
17452,710000.0
17453,602000.0
17454,838300.0
17455,600000.0
17456,228950.0
17457,965000.0
17458,551000.0
17459,537000.0
17460,402500.0
17461,243500.0
17462,259000.0
17463,805000.0
17464,209950.0
17465,198000.0
17466,209950.0
17467,305000.0
17468,480000.0
17469,255000.0
17470,314900.0
17471,621000.0
17472,235000.0
17473,345000.0
17474,820000.0
17475,759950.0
17476,675000.0
17477,800000.0
17478,550000.0
17479,225000.0
17480,354800.0
17481,715000.0
17482,1030000.0
17483,808000.0
17484,370000.0
17485,429950.0
17486,199950.0
17487,186000.0
17488,598600.0
17489,439000.0
17490,720000.0
17491,352500.0
17492,1050000.0
17493,595000.0
17494,700000.0
17495,347500.0
17496,275000.0
17497,929950.0
17498,279900.0
17499,380000.0
17500,440000.0
17501,315000.0
17502,390000.0
17503,230000.0
17504,359950.0
17505,920000.0
17506,880000.0
17507,549000.0
17508,339000.0
17509,390000.0
17510,350000.0
17511,400000.0
17512,366000.0
17513,340000.0
17514,499000.0
17515,565000.0
17516,870000.0
17517,349950.0
17518,199990.0
17519,550000.0
17520,690000.0
17521,771150.0
17522,489950.0
17523,394000.0
17524,415000.0
17525,216000.0
17526,299800.0
17527,670000.0
17528,215000.0
17529,920000.0
17530,340000.0
17531,664000.0
17532,347950.0
17533,899950.0
17534,385000.0
17535,540000.0
17536,246950.0
17537,450000.0
17538,870000.0
17539,322500.0
17540,430000.0
17541,1250000.0
17542,798000.0
17543,475000.0
17544,425000.0
17545,245000.0
17546,310000.0
17547,840000.0
17548,826000.0
17549,450000.0
17550,391000.0
17551,269000.0
17552,410000.0
17553,720000.0
17554,400000.0
17555,710000.0
17556,330000.0
17557,822000.0
17558,302000.0
17559,565000.0
17560,1150000.0
17561,570000.0
17562,373000.0
17563,405000.0
17564,300000.0
17565,370000.0
17566,499000.0
17567,336000.0
17568,2300000.0
17569,205000.0
17570,664000.0
17571,296000.0
17572,225000.0
17573,459950.0
17574,204000.0
17575,235000.0
17576,416500.0
17577,507200.0
17578,600000.0
17579,240000.0
17580,675000.0
17581,285000.0
17582,683000.0
17583,688000.0
17584,435000.0
17585,242000.0
17586,563500.0
17587,375000.0
17588,290000.0
17589,430000.0
17590,458000.0
17591,642000.0
17592,327000.0
17593,265000.0
17594,355000.0
17595,858450.0
17596,822500.0
17597,375000.0
17598,719000.0
17599,380000.0
17600,210000.0
17601,245000.0
17602,560000.0
17603,513000.0
17604,585000.0
17605,313000.0
17606,302000.0
17607,289000.0
17608,540500.0
17609,548000.0
17610,651000.0
17611,609000.0
17612,549800.0
17613,340000.0
17614,309950.0
17615,1630000.0
17616,439000.0
17617,378000.0
17618,422250.0
17619,839704.0
17620,348000.0
17621,460500.0
17622,2300000.0
17623,291000.0
17624,979700.0
17625,1620000.0
17626,1330000.0
17627,465000.0
17628,625000.0
17629,1320000.0
17630,555000.0
17631,212000.0
17632,445000.0
17633,265000.0
17634,245000.0
17635,425000.0
17636,428000.0
17637,525000.0
17638,349900.0
17639,915000.0
17640,209950.0
17641,485000.0
17642,473000.0
17643,490000.0
17644,235000.0
17645,434000.0
17646,325000.0
17647,231000.0
17648,349900.0
17649,525000.0
17650,418000.0
17651,231000.0
17652,525000.0
17653,390000.0
17654,224000.0
17655,220000.0
17656,347500.0
17657,414999.0
17658,340000.0
17659,560000.0
17660,205000.0
17661,285000.0
17662,432500.0
17663,675000.0
17664,592000.0
17665,1080000.0
17666,454280.0
17667,335000.0
17668,1570000.0
17669,342000.0
17670,850000.0
17671,420000.0
17672,480000.0
17673,428750.0
17674,1450000.0
17675,227000.0
17676,275000.0
17677,570000.0
17678,810000.0
17679,309000.0
17680,342500.0
17681,418000.0
17682,540500.0
17683,540000.0
17684,788000.0
17685,1080000.0
17686,205425.0
17687,749000.0
17688,459000.0
17689,2890000.0
17690,355000.0
17691,1960000.0
17692,185000.0
17693,408200.0
17694,540000.0
17695,657000.0
17696,448000.0
17697,999000.0
17698,718000.0
17699,92000.0
17700,695000.0
17701,680000.0
17702,194900.0
17703,630000.0
17704,423000.0
17705,435000.0
17706,657500.0
17707,440000.0
17708,762000.0
17709,575000.0
17710,353000.0
17711,369000.0
17712,575000.0
17713,282000.0
17714,252000.0
17715,510000.0
17716,455000.0
17717,515000.0
17718,210000.0
17719,769000.0
17720,831548.0
17721,637000.0
17722,330000.0
17723,341000.0
17724,800000.0
17725,1010000.0
17726,204000.0
17727,465000.0
17728,296475.0
17729,750000.0
17730,560000.0
17731,325000.0
17732,360000.0
17733,195000.0
17734,265000.0
17735,417400.0
17736,330000.0
17737,297000.0
17738,336000.0
17739,667000.0
17740,605000.0
17741,446000.0
17742,471000.0
17743,450000.0
17744,503000.0
17745,361000.0
17746,2580000.0
17747,461000.0
17748,405000.0
17749,700000.0
17750,965800.0
17751,775000.0
17752,667000.0
17753,269000.0
17754,750000.0
17755,665000.0
17756,210000.0
17757,515000.0
17758,265000.0
17759,1280000.0
17760,179950.0
17761,690000.0
17762,852000.0
17763,200000.0
17764,645000.0
17765,480000.0
17766,374000.0
17767,140000.0
17768,195000.0
17769,385000.0
17770,210000.0
17771,184000.0
17772,229950.0
17773,328500.0
17774,322500.0
17775,319000.0
17776,173250.0
17777,199000.0
17778,335000.0
17779,640000.0
17780,355000.0
17781,349810.0
17782,331950.0
17783,379000.0
17784,575000.0
17785,195000.0
17786,960000.0
17787,375000.0
17788,1370000.0
17789,392000.0
17790,805000.0
17791,790000.0
17792,665000.0
17793,3000000.0
17794,417000.0
17795,205000.0
17796,366750.0
17797,569500.0
17798,201000.0
17799,445000.0
17800,654500.0
17801,423800.0
17802,450000.0
17803,609000.0
17804,797000.0
17805,1220000.0
17806,352500.0
17807,390000.0
17808,525000.0
17809,463000.0
17810,700000.0
17811,432000.0
17812,658000.0
17813,689000.0
17814,365000.0
17815,545000.0
17816,429000.0
17817,659000.0
17818,525000.0
17819,300000.0
17820,306500.0
17821,1570000.0
17822,427800.0
17823,671500.0
17824,415000.0
17825,480000.0
17826,220000.0
17827,525000.0
17828,595000.0
17829,599000.0
17830,230000.0
17831,227064.0
17832,591000.0
17833,245500.0
17834,675500.0
17835,762000.0
17836,1050000.0
17837,456000.0
17838,577000.0
17839,430000.0
17840,415000.0
17841,745000.0
17842,429300.0
17843,885000.0
17844,313500.0
17845,374000.0
17846,670000.0
17847,334900.0
17848,675000.0
17849,640000.0
17850,1880000.0
17851,205500.0
17852,750000.0
17853,324000.0
17854,255000.0
17855,550000.0
17856,260000.0
17857,567500.0
17858,454950.0
17859,399000.0
17860,810000.0
17861,475000.0
17862,285000.0
17863,875000.0
17864,1420000.0
17865,315000.0
17866,942000.0
17867,474000.0
17868,562000.0
17869,398500.0
17870,728000.0
17871,275000.0
17872,218000.0
17873,925000.0
17874,450000.0
17875,879000.0
17876,845000.0
17877,385000.0
17878,555000.0
17879,212000.0
17880,399000.0
17881,415000.0
17882,1290000.0
17883,710000.0
17884,480000.0
17885,419700.0
17886,305000.0
17887,450000.0
17888,400000.0
17889,345000.0
17890,400000.0
17891,200000.0
17892,733000.0
17893,540000.0
17894,725000.0
17895,449000.0
17896,245000.0
17897,1500000.0
17898,734990.0
17899,758000.0
17900,394950.0
17901,735000.0
17902,494995.0
17903,565000.0
17904,155000.0
17905,293000.0
17906,688500.0
17907,475000.0
17908,400000.0
17909,635000.0
17910,305000.0
17911,650000.0
17912,330000.0
17913,130000.0
17914,350000.0
17915,1780000.0
17916,304000.0
17917,725000.0
17918,660000.0
17919,160000.0
17920,664000.0
17921,710000.0
17922,380000.0
17923,265000.0
17924,379750.0
17925,403500.0
17926,450000.0
17927,355000.0
17928,750000.0
17929,332500.0
17930,706000.0
17931,1150000.0
17932,316000.0
17933,320000.0
17934,285000.0
17935,549900.0
17936,305000.0
17937,245000.0
17938,580000.0
17939,509900.0
17940,462500.0
17941,545000.0
17942,739000.0
17943,810000.0
17944,895000.0
17945,609000.0
17946,622000.0
17947,537000.0
17948,335000.0
17949,244900.0
17950,238000.0
17951,399000.0
17952,460940.0
17953,315000.0
17954,217000.0
17955,260000.0
17956,417000.0
17957,225000.0
17958,248000.0
17959,194900.0
17960,340000.0
17961,560000.0
17962,265000.0
17963,587206.0
17964,555000.0
17965,578000.0
17966,583000.0
17967,783000.0
17968,2350000.0
17969,760000.0
17970,442500.0
17971,425000.0
17972,464000.0
17973,572000.0
17974,988990.0
17975,385000.0
17976,385000.0
17977,829900.0
17978,616300.0
17979,293000.0
17980,360000.0
17981,1100000.0
17982,652000.0
17983,285167.0
17984,635200.0
17985,1070000.0
17986,285000.0
17987,615000.0
17988,950968.0
17989,600000.0
17990,709000.0
17991,289500.0
17992,560000.0
17993,1280000.0
17994,608700.0
17995,310000.0
17996,620000.0
17997,210000.0
17998,352500.0
17999,585000.0
18000,634000.0
18001,587000.0
18002,610000.0
18003,1300000.0
18004,399000.0
18005,360000.0
18006,530000.0
18007,384000.0
18008,2230000.0
18009,427500.0
18010,798000.0
18011,545000.0
18012,620000.0
18013,1070000.0
18014,454000.0
18015,515000.0
18016,630000.0
18017,372000.0
18018,530000.0
18019,270000.0
18020,479000.0
18021,723000.0
18022,465250.0
18023,126500.0
18024,375000.0
18025,429000.0
18026,342000.0
18027,262500.0
18028,759000.0
18029,895000.0
18030,710000.0
18031,584000.0
18032,429500.0
18033,660000.0
18034,411800.0
18035,582500.0
18036,1620000.0
18037,327000.0
18038,518500.0
18039,449228.0
18040,419000.0
18041,650000.0
18042,420200.0
18043,490000.0
18044,664500.0
18045,475000.0
18046,286308.0
18047,252500.0
18048,828950.0
18049,411500.0
18050,790000.0
18051,280500.0
18052,285000.0
18053,1350000.0
18054,1270000.0
18055,1880000.0
18056,588000.0
18057,600000.0
18058,675000.0
18059,465000.0
18060,328000.0
18061,762450.0
18062,190000.0
18063,520000.0
18064,370000.0
18065,401000.0
18066,1070000.0
18067,620047.0
18068,465000.0
18069,1270000.0
18070,523000.0
18071,500000.0
18072,264950.0
18073,750000.0
18074,325000.0
18075,427000.0
18076,340500.0
18077,440000.0
18078,505000.0
18079,695000.0
18080,225000.0
18081,994900.0
18082,725000.0
18083,660000.0
18084,725000.0
18085,290000.0
18086,370000.0
18087,325000.0
18088,240000.0
18089,993500.0
18090,224975.0
18091,210000.0
18092,304000.0
18093,1580000.0
18094,515000.0
18095,245000.0
18096,255000.0
18097,550000.0
18098,898000.0
18099,258000.0
18100,616200.0
18101,273000.0
18102,165000.0
18103,415500.0
18104,328500.0
18105,200000.0
18106,730000.0
18107,536751.0
18108,810000.0
18109,630000.0
18110,440000.0
18111,750000.0
18112,373000.0
18113,375000.0
18114,550000.0
18115,465000.0
18116,659950.0
18117,590000.0
18118,1330000.0
18119,335000.0
18120,319000.0
18121,570000.0
18122,388000.0
18123,375000.0
18124,214000.0
18125,557500.0
18126,553650.0
18127,460458.0
18128,680000.0
18129,495200.0
18130,371000.0
18131,380000.0
18132,330000.0
18133,445000.0
18134,368000.0
18135,440000.0
18136,1540000.0
18137,495000.0
18138,797500.0
18139,282000.0
18140,215000.0
18141,170000.0
18142,1950000.0
18143,469000.0
18144,235000.0
18145,691500.0
18146,3710000.0
18147,515000.0
18148,349950.0
18149,489500.0
18150,279900.0
18151,750500.0
18152,1180000.0
18153,577500.0
18154,420000.0
18155,432100.0
18156,289200.0
18157,1440000.0
18158,581000.0
18159,660000.0
18160,150000.0
18161,336750.0
18162,335000.0
18163,312500.0
